idx,smiles
3897,O=CN1C=NC=N1
3898,O=CN1C=NN=C1
3899,O=CN1C=NN=N1
3900,O=CN1N=CC=N1
3901,O=CN1N=CN=N1
3902,O=CN1N=NN=N1
3903,OC1=C(O)C=NN1
3904,OC1=CN=CN=N1
3905,OC1=CN=NC=N1
3906,OC1=CN=NN=N1
3907,OC1=NC(O)=NN1
3908,OC1=NC=CN=N1
3909,OC1=NC=NN=N1
3910,OC1=NN=C(O)N1
3911,OC1=NNC(=N)N1
3912,OC1=NNC(=O)N1
3913,OC1=NNC(=O)O1
3914,OC1=NNN=C1O
3915,OC1=NOC(=N)O1
3916,OC1=NOC(=O)O1
3917,OCC1=CC=NN1
3918,OCC1=CC=NO1
3919,OCC1=CN=NN1
3920,OCC1=CN=NO1
3921,OCC1=CNN=C1
3922,OCC1=CNN=N1
3923,OCC1=CON=C1
3924,OCC1=CON=N1
3925,OCC1=NC=NN1
3926,OCC1=NC=NO1
3927,OCC1=NNC=C1
3928,OCC1=NNC=N1
3929,OCC1=NNN=C1
3930,OCC1=NOC=C1
3931,OCC1=NOC=N1
3932,OCC1=NON=C1
3933,OCC1=NON=N1
3934,ON=C1C=CNC=C1
3935,ON=C1C=COC=C1
3936,ON=C1C=CNN=C1
3937,ON=C1C=CON=C1
3938,ON=C1C=NON=C1
3939,CC(=NO)C(C)(C)C
3940,CC(=NO)C(C)(C)O
3941,CC(=O)CC(C)=NO
3942,CC(CC(C)=NO)=NO
3943,CC(CC(N)=O)=NO
3944,CC(C)CC(C)=NO
3945,CC(O)CC(C)=NO
3946,CC1(C)CC(C1)=NO
3947,CC1(O)CC(C1)=NO
3948,CC#CCC(C)=NO
3949,CC(=NO)C#CC#C
3950,CC(=NO)C#CC#N
3951,CC(=NO)C#CC=O
3952,CC(CCC#C)=NO
3953,CC(CCC#N)=NO
3954,CC(CCC=O)=NO
3955,CC(CNC=O)=NO
3956,CC(COC=N)=NO
3957,CC(COC=O)=NO
3958,CC(=NO)C#CCO
3959,CCC#CC(C)=NO
3960,CC(CCCO)=NO
3961,CCCCC(C)=NO
3962,CCOCC(C)=NO
3963,COCCC(C)=NO
3964,CC1(C)CCC1=NO
3965,CC1(C)NCC1=NO
3966,CC1(C)OCC1=NO
3967,CC1(O)CCC1=NO
3968,ON=C(CC#C)C#C
3969,ON=C(CC#N)C#C
3970,ON=C(CC=O)C#C
3971,CC#CC(=NO)C#C
3972,CC#CC(CO)=NO
3973,CCC(=NO)C#CC
3974,CCC(CC#C)=NO
3975,CCC(CC#N)=NO
3976,CCC(CC=O)=NO
3977,CCCC(=NO)C#C
3978,COCC(=NO)C#C
3979,OCCC(=NO)C#C
3980,CCC(CCO)=NO
3981,CCC(COC)=NO
3982,CCCC(CC)=NO
3983,CCCC(CO)=NO
3984,OCCC(CO)=NO
3985,CC(=NO)C(=NO)C#C
3986,CC(C#C)C(C)=NO
3987,CC(C#N)C(C)=NO
3988,CC(C)C(=NO)C#C
3989,CC(O)C(=NO)C#C
3990,CC(C=O)C(C)=NO
3991,CCC(=NO)C(C)=NO
3992,CCC(=NO)C(N)=O
3993,CNC(=O)C(C)=NO
3994,CC(C)C(CO)=NO
3995,CCC(=NO)C(C)C
3996,CCC(=NO)C(C)O
3997,CC(=NO)C(O)CO
3998,CC(CO)C(C)=NO
3999,CCC(C)C(C)=NO
4000,CCC(O)C(C)=NO
4001,COC(C)C(C)=NO
4002,CC(=NO)C1(C)CC1
4003,CC(=NO)C1(C)CN1
4004,CC(=NO)C1(C)CO1
4005,CC(=NO)C1(O)CC1
4006,ON=C1CC(=O)C=C1
4007,ON=C1CC(C=C1)=NO
4008,ON=C1COC(=N)C1
4009,ON=C1CCC(=O)C1
4010,ON=C1CCC(C1)=NO
4011,ON=C1CNC(=O)C1
4012,ON=C1COC(=O)C1
4013,CC1=CC(CC1)=NO
4014,CC1=CC(CN1)=NO
4015,NC1=CC(CC1)=NO
4016,CC1=CCC(C1)=NO
4017,CC1CC(C=C1)=NO
4018,CN1CC(C=C1)=NO
4019,ON=C1CC(O)C=C1
4020,CC1CC(CO1)=NO
4021,CC1CCC(C1)=NO
4022,ON=C1CCC(O)C1
4023,CC12CC(=NO)C1N2
4024,CC12CC(=NO)C1O2
4025,CC12CC1C(C2)=NO
4026,ON=C1CC2(O)CC12
4027,ON=C1CC(C1)C#C
4028,ON=C1CC(C1)C#N
4029,ON=C1CC(C1)C=O
4030,ON=C1CN(C1)C=O
4031,CCC1CC(C1)=NO
4032,CCN1CC(C1)=NO
4033,COC1CC(C1)=NO
4034,OCC1CC(C1)=NO
4035,CC(CC1CC1)=NO
4036,CC(CC1CO1)=NO
4037,CC(CN1CC1)=NO
4038,ON=C1CC2(CC2)C1
4039,ON=C1CC2(CN2)C1
4040,ON=C1CC2(CO2)C1
4041,ON=C1CCC=CC1
4042,ON=C1COC=NC1
4043,ON=C1CCCC=C1
4044,ON=C1CCNC=C1
4045,ON=C1COCC=C1
4046,ON=C1CCCCC1
4047,ON=C1CCCOC1
4048,ON=C1CCOCC1
4049,ON=C1COCOC1
4050,ON=C1C=CNC1=N
4051,ON=C1C=CCC1=O
4052,ON=C1CC=CC1=O
4053,ON=C1CC=CC1=NO
4054,ON=C1C=CNC1=O
4055,ON=C1CCOC1=N
4056,ON=C1CCCC1=O
4057,ON=C1CCCC1=NO
4058,ON=C1CCNC1=O
4059,ON=C1CCOC1=O
4060,ON=C1CNCC1=O
4061,ON=C1CNCC1=NO
4062,ON=C1COCC1=O
4063,ON=C1COCC1=NO
4064,CC1=CCCC1=NO
4065,CC1=CNCC1=NO
4066,NC1=NCCC1=NO
4067,CC1C=CCC1=NO
4068,ON=C1CC=CC1O
4069,CC1CC=CC1=NO
4070,CC1NC=CC1=NO
4071,ON=C1C=CCC1O
4072,CC1CCCC1=NO
4073,CC1COCC1=NO
4074,CC1OCCC1=NO
4075,ON=C1CCCC1O
4076,ON=C1COCC1O
4077,CC1C(O)CC1=NO
4078,CC1CC(=NO)C1C
4079,CC1CC(=NO)C1O
4080,CC1N(C)CC1=NO
4081,ON=C1CC(O)C1O
4082,CC1CC(C)C1=NO
4083,CC1CC(O)C1=NO
4084,CC1NC(C)C1=NO
4085,CC1OC(C)C1=NO
4086,ON=C1C(O)CC1O
4087,CC12CC1CC2=NO
4088,CC12CN1CC2=NO
4089,CC12NC1CC2=NO
4090,CC12OC1CC2=NO
4091,ON=C1CC2CC12O
4092,CC(=NO)C1CCC1
4093,CC(=NO)C1CCO1
4094,CC(=NO)C1COC1
4095,CC(=NO)C1CC1O
4096,CC1CC1C(C)=NO
4097,CC1NC1C(C)=NO
4098,CC1OC1C(C)=NO
4099,CN1CC1C(C)=NO
4100,CC1C2CC1C2=NO
4101,CC1C2NC1C2=NO
4102,CC1C2OC1C2=NO
4103,CN1C2CC1C2=NO
4104,ON=C1C2CC1C2O
4105,ON=C1C2NC1C2O
4106,ON=C1C2OC1C2O
4107,ON=C1CC2CC2C1
4108,ON=C1CC2NC2C1
4109,ON=C1CC2OC2C1
4110,ON=C1CC2CC1C2
4111,ON=C1CC2CC1O2
4112,ON=C1CN2CC1C2
4113,ON=C1CCC1C#C
4114,ON=C1CCC1C#N
4115,ON=C1CNC1C#C
4116,ON=C1CNC1C#N
4117,ON=C1COC1C#C
4118,ON=C1COC1C#N
4119,ON=C1CCC1C=O
4120,ON=C1CNC1C=O
4121,ON=C1COC1C=O
4122,CCC1CCC1=NO
4123,CCC1NCC1=NO
4124,CCC1OCC1=NO
4125,COC1CCC1=NO
4126,OCC1CCC1=NO
4127,OCC1NCC1=NO
4128,OCC1OCC1=NO
4129,ON=C(C#C)C1CC1
4130,ON=C(C#C)C1CN1
4131,CCC(=NO)C1CC1
4132,CCC(=NO)C1CN1
4133,CCC(=NO)C1CO1
4134,OCC(=NO)C1CC1
4135,ON=C1CCC11CC1
4136,ON=C1CCC11CN1
4137,ON=C1CCC11CO1
4138,ON=C1CNC11CC1
4139,ON=C1COC11CC1
4140,CC1C2CC2C1=NO
4141,CC1C2NC2C1=NO
4142,CC1C2OC2C1=NO
4143,CC1N2CC2C1=NO
4144,ON=C1C2CC2C1O
4145,ON=C1C2NC2C1O
4146,ON=C1C2OC2C1O
4147,ON=C1CC2CCC12
4148,ON=C1CC2COC12
4149,ON=C1CC2OCC12
4150,ON=C1CN2CCC12
4151,CC1C2CC(=NO)C12
4152,CC1C2N1CC2=NO
4153,ON=C1CC2C(O)C12
4154,ON=C1C=CC2CC12
4155,ON=C1C=CC2NC12
4156,ON=C1C=CC2OC12
4157,ON=C1C=CN2CC12
4158,ON=C1CCC2CC12
4159,ON=C1CCC2NC12
4160,ON=C1CCC2OC12
4161,ON=C1COC2CC12
4162,ON=C1C2CC1C=C2
4163,ON=C1C2NC1C=C2
4164,ON=C1C2OC1C=C2
4165,ON=C1C2CC1CC2
4166,ON=C1C2CC1OC2
4167,ON=C1C2CCC1N2
4168,ON=C1C2CCC1O2
4169,ON=C1C2C3C1CN23
4170,ON=C1C2C3CC1C23
4171,ON=C1C2C3CC1N23
4172,ON=C1C2C3OC1C23
4173,FC1=CC=CC=C1
4174,FC1=CC=NC=C1
4175,FC1=CN=CC=C1
4176,FC1=CN=CC=N1
4177,FC1=CN=CN=C1
4178,FC1=NC=CC=C1
4179,FC1=NC=CC=N1
4180,FC1=NC=CN=C1
4181,FC1=NC=NC=C1
4182,FC1=NC=NC=N1
4183,FC1=CN=CN=N1
4184,FC1=CN=NC=N1
4185,FC1=CN=NN=N1
4186,FC1=NC=CN=N1
4187,FC1=NC=NN=N1
4188,CC#CC(F)(F)F
4189,FC(F)(F)CC#C
4190,FC(F)(F)CC#N
4191,FC(F)(F)CC=O
4192,OCCC(F)(F)F
4193,CCCC(F)(F)F
4194,CNCC(F)(F)F
4195,COCC(F)(F)F
4196,CC(=O)C(F)(F)F
4197,NC(=N)C(F)(F)F
4198,CC(C)C(F)(F)F
4199,CC(N)C(F)(F)F
4200,CC(O)C(F)(F)F
4201,FC(F)(F)C1CC1
4202,FC(F)(F)C1CN1
4203,FC(F)(F)C1CO1
4204,N=C1NC(=N)C=CO1
4205,N=C1NC(=N)N=CO1
4206,N=C1NC(=O)C=CO1
4207,N=C1NC(=O)N=CO1
4208,N=C1NC(=O)NC=C1
4209,N=C1NC(=O)NC=N1
4210,N=C1NC(=O)OC=C1
4211,N=C1NC(=O)OC=N1
4212,N=C1NC=CC(=O)N1
4213,N=C1NC=CC(=O)O1
4214,N=C1NC=NC(=O)N1
4215,N=C1NC=NC(=O)O1
4216,N=C1OC(=O)NC=C1
4217,N=C1OC(=O)NC=N1
4218,N=C1OC(=O)OC=C1
4219,N=C1OC(=O)OC=N1
4220,N=C1OC=CC(=O)O1
4221,N=C1OC=NC(=O)O1
4222,O=C1NC(=O)C=CO1
4223,O=C1NC=CC(=O)N1
4224,CC1=CC(=N)N=CN1
4225,CC1=CC(=N)N=CO1
4226,CC1=CC(=O)C=CN1
4227,CC1=CC(=O)C=CO1
4228,CC1=CC(=O)N=CN1
4229,CC1=CC(=O)N=CO1
4230,CC1=NC(=N)C=CO1
4231,CC1=NC(=N)N=CN1
4232,CC1=NC(=N)N=CO1
4233,CC1=NC(=O)C=CN1
4234,CC1=NC(=O)C=CO1
4235,CC1=NC(=O)N=CO1
4236,NC1=CC(=N)N=CO1
4237,NC1=CC(=O)C=CN1
4238,NC1=CC(=O)C=CO1
4239,NC1=CC(=O)N=CN1
4240,NC1=CC(=O)N=CO1
4241,NC1=NC(=N)C=CO1
4242,NC1=NC(=N)N=CO1
4243,NC1=NC(=O)C=CN1
4244,NC1=NC(=O)C=CO1
4245,NC1=NC(=O)N=CN1
4246,NC1=NC(=O)N=CO1
4247,OC1=CC(=N)C=CO1
4248,OC1=CC(=N)N=CN1
4249,OC1=CC(=N)N=CO1
4250,OC1=CC(=O)C=CN1
4251,OC1=CC(=O)C=CO1
4252,OC1=CC(=O)N=CN1
4253,OC1=CC(=O)N=CO1
4254,OC1=NC(=N)C=CN1
4255,OC1=NC(=N)C=CO1
4256,OC1=NC(=N)N=CN1
4257,OC1=NC(=N)N=CO1
4258,OC1=NC(=O)C=CN1
4259,OC1=NC(=O)C=CO1
4260,OC1=NC(=O)N=CO1
4261,CC1=CC(=N)OC=C1
4262,CC1=CC(=N)OC=N1
4263,CC1=CC(=O)NC=C1
4264,CC1=CC(=O)NC=N1
4265,CC1=CC(=O)OC=C1
4266,CC1=CC(=O)OC=N1
4267,CC1=NC(=N)NC=N1
4268,CC1=NC(=N)OC=C1
4269,CC1=NC(=N)OC=N1
4270,CC1=NC(=O)NC=C1
4271,CC1=NC(=O)NC=N1
4272,CC1=NC(=O)OC=C1
4273,CC1=NC(=O)OC=N1
4274,NC1=CC(=N)OC=C1
4275,NC1=CC(=N)OC=N1
4276,NC1=CC(=O)NC=C1
4277,NC1=CC(=O)NC=N1
4278,NC1=CC(=O)OC=C1
4279,NC1=CC(=O)OC=N1
4280,NC1=NC(=N)OC=C1
4281,NC1=NC(=N)OC=N1
4282,NC1=NC(=O)NC=C1
4283,NC1=NC(=O)NC=N1
4284,NC1=NC(=O)OC=C1
4285,NC1=NC(=O)OC=N1
4286,OC1=CC(=N)NC=N1
4287,OC1=CC(=N)OC=C1
4288,OC1=CC(=N)OC=N1
4289,OC1=CC(=O)NC=C1
4290,OC1=CC(=O)NC=N1
4291,OC1=CC(=O)OC=N1
4292,OC1=NC(=N)NC=N1
4293,OC1=NC(=N)OC=C1
4294,OC1=NC(=N)OC=N1
4295,OC1=NC(=O)NC=C1
4296,OC1=NC(=O)NC=N1
4297,OC1=NC(=O)OC=C1
4298,OC1=NC(=O)OC=N1
4299,CC1=CC=CC(C)=C1
4300,CC1=CC(C)=CN=C1
4301,CC1=CC(C)=NC=C1
4302,CC1=CC(C)=NC=N1
4303,CC1=CC=CC(C)=N1
4304,CC1=CC=CC(N)=C1
4305,CC1=CC=CC(O)=C1
4306,CC1=CC=CC(O)=N1
4307,CC1=CC=NC(N)=N1
4308,CC1=CC=NC(O)=C1
4309,CC1=CC=NC(O)=N1
4310,CC1=CN=CC(C)=N1
4311,CC1=CN=CC(N)=C1
4312,CC1=CN=CC(N)=N1
4313,CC1=CN=CC(O)=C1
4314,CC1=CN=CC(O)=N1
4315,CC1=NC(C)=NC=C1
4316,CC1=NC=NC(C)=N1
4317,CC1=NC=CC(N)=N1
4318,CC1=NC=CC(O)=C1
4319,CC1=NC=CC(O)=N1
4320,CC1=NC=NC(N)=C1
4321,CC1=NC=NC(N)=N1
4322,CC1=NC=NC(O)=C1
4323,CC1=NC=NC(O)=N1
4324,NC1=CC=CC(N)=C1
4325,NC1=CC(N)=CN=C1
4326,NC1=CC(N)=NC=N1
4327,NC1=CC(O)=NC=C1
4328,NC1=CC=CC(O)=C1
4329,NC1=CC=CC(O)=N1
4330,NC1=CN=CC(N)=N1
4331,NC1=CN=CC(O)=C1
4332,NC1=CN=CC(O)=N1
4333,NC1=NC=NC(N)=N1
4334,NC1=NC(O)=NC=C1
4335,NC1=NC=CC(O)=C1
4336,NC1=NC=CC(O)=N1
4337,NC1=NC=NC(O)=C1
4338,NC1=NC=NC(O)=N1
4339,OC1=CC=CC(O)=C1
4340,OC1=CC(O)=CN=C1
4341,OC1=CC(O)=NC=N1
4342,OC1=CC=CC(O)=N1
4343,OC1=CN=CC(O)=N1
4344,OC1=NC(O)=NC=C1
4345,OC1=NC=NC(O)=N1
4346,CC1=CC=CC(=N)O1
4347,CC1=CC=CC(=O)N1
4348,CC1=CC=CC(=O)O1
4349,CC1=CC=NC(=N)O1
4350,CC1=CC=NC(=O)N1
4351,CC1=CC=NC(=O)O1
4352,CC1=CN=CC(=N)O1
4353,CC1=CN=CC(=O)N1
4354,CC1=CN=CC(=O)O1
4355,CC1=NC=CC(=N)O1
4356,CC1=NC=CC(=O)N1
4357,CC1=NC=CC(=O)O1
4358,CC1=NC=NC(=N)N1
4359,CC1=NC=NC(=N)O1
4360,CC1=NC=NC(=O)N1
4361,CC1=NC=NC(=O)O1
4362,NC1=CC=CC(=N)O1
4363,NC1=CC=CC(=O)N1
4364,NC1=CC=CC(=O)O1
4365,NC1=CC=NC(=N)O1
4366,NC1=CC=NC(=O)N1
4367,NC1=CC=NC(=O)O1
4368,NC1=CN=CC(=N)O1
4369,NC1=CN=CC(=O)N1
4370,NC1=CN=CC(=O)O1
4371,NC1=NC=CC(=N)O1
4372,NC1=NC=CC(=O)N1
4373,NC1=NC=CC(=O)O1
4374,NC1=NC=NC(=N)O1
4375,NC1=NC=NC(=O)N1
4376,NC1=NC=NC(=O)O1
4377,OC1=CC=CC(=N)O1
4378,OC1=CC=CC(=O)N1
4379,OC1=CC=CC(=O)O1
4380,OC1=CC=NC(=N)O1
4381,OC1=CC=NC(=O)O1
4382,OC1=CN=CC(=N)N1
4383,OC1=CN=CC(=N)O1
4384,OC1=CN=CC(=O)O1
4385,OC1=NC=CC(=N)N1
4386,OC1=NC=CC(=N)O1
4387,OC1=NC=CC(=O)O1
4388,OC1=NC=NC(=N)N1
4389,OC1=NC=NC(=N)O1
4390,OC1=NC=NC(=O)O1
4391,CC1=C(C)NC(=O)N1
4392,CC1=C(C)OC(=N)N1
4393,CC1=C(C)OC(=N)O1
4394,CC1=C(C)OC(=O)N1
4395,CC1=C(C)OC(=O)O1
4396,CC1=C(N)NC(=O)N1
4397,CC1=C(N)NC(=O)O1
4398,CC1=C(N)OC(=N)N1
4399,CC1=C(N)OC(=N)O1
4400,CC1=C(N)OC(=O)N1
4401,CC1=C(N)OC(=O)O1
4402,CC1=C(O)NC(=N)O1
4403,CC1=C(O)NC(=O)N1
4404,CC1=C(O)OC(=N)O1
4405,CC1=C(O)OC(=O)N1
4406,NC1=C(N)NC(=O)N1
4407,NC1=C(N)OC(=N)N1
4408,NC1=C(N)OC(=N)O1
4409,NC1=C(N)OC(=O)N1
4410,NC1=C(N)OC(=O)O1
4411,NC1=C(O)NC(=O)N1
4412,NC1=C(O)NC(=O)O1
4413,NC1=C(O)OC(=N)N1
4414,NC1=C(O)OC(=N)O1
4415,NC1=C(O)OC(=O)N1
4416,NC1=C(O)OC(=O)O1
4417,OC1=C(O)NC(=O)N1
4418,CC1=C(C)C=C(N)N1
4419,CC1=C(C)C=C(N)O1
4420,CC1=C(C)C=C(O)N1
4421,CC1=C(C)N=C(N)O1
4422,CC1=C(C)N=C(O)N1
4423,CC1=C(C)N=C(O)O1
4424,CC1=C(N)C=C(N)N1
4425,CC1=C(N)C=C(N)O1
4426,CC1=C(N)C=C(O)N1
4427,CC1=C(N)N=C(N)O1
4428,CC1=C(N)N=C(O)N1
4429,CC1=C(N)N=C(O)O1
4430,CC1=C(N)NC(O)=C1
4431,CC1=C(N)NC(O)=N1
4432,CC1=C(N)OC(N)=C1
4433,CC1=C(N)OC(N)=N1
4434,CC1=C(N)OC(O)=C1
4435,CC1=C(N)OC(O)=N1
4436,CC1=C(O)C=C(N)N1
4437,CC1=C(O)C=C(N)O1
4438,CC1=C(O)C=C(O)N1
4439,CC1=C(O)N=C(N)N1
4440,CC1=C(O)N=C(N)O1
4441,CC1=C(O)N=C(O)N1
4442,CC1=C(O)N=C(O)O1
4443,CC1=C(O)NC(N)=C1
4444,CC1=C(O)NC(O)=C1
4445,CC1=C(O)NC(O)=N1
4446,CC1=C(O)OC(N)=C1
4447,CC1=CC(C)=C(C)N1
4448,CC1=CC(C)=C(C)O1
4449,CC1=CC(C)=C(N)N1
4450,CC1=CC(C)=C(N)O1
4451,CC1=CC(C)=C(O)N1
4452,CC1=CC(N)=C(C)N1
4453,CC1=CC(N)=C(C)O1
4454,CC1=CC(N)=C(N)O1
4455,CC1=CC(N)=C(O)N1
4456,CC1=CC(N)=C(O)O1
4457,CC1=CC(O)=C(C)N1
4458,CC1=CC(O)=C(C)O1
4459,CC1=CC(O)=C(N)N1
4460,CC1=CC(O)=C(N)O1
4461,CC1=CC(O)=C(O)N1
4462,CC1=NC(C)=C(C)O1
4463,CC1=NC(C)=C(N)O1
4464,CC1=NC(C)=C(O)N1
4465,CC1=NC(N)=C(C)O1
4466,CC1=NC(N)=C(N)O1
4467,CC1=NC(N)=C(O)N1
4468,CC1=NC(N)=C(O)O1
4469,CC1=NC(O)=C(C)N1
4470,CC1=NC(O)=C(C)O1
4471,CC1=NC(O)=C(N)N1
4472,CC1=NC(O)=C(N)O1
4473,CC1=NC(O)=C(O)N1
4474,NC1=C(N)N=C(O)N1
4475,NC1=C(N)N=C(O)O1
4476,NC1=C(O)C=C(O)N1
4477,NC1=C(O)N=C(O)N1
4478,NC1=C(O)N=C(O)O1
4479,NC1=C(O)NC(O)=C1
4480,NC1=C(O)NC(O)=N1
4481,NC1=C(O)OC(O)=N1
4482,NC1=CC(N)=C(N)O1
4483,NC1=CC(N)=C(O)N1
4484,NC1=CC(N)=C(O)O1
4485,NC1=CC(O)=C(N)N1
4486,NC1=CC(O)=C(N)O1
4487,NC1=CC(O)=C(O)N1
4488,NC1=CC(O)=C(O)O1
4489,NC1=NC(N)=C(N)O1
4490,NC1=NC(N)=C(O)O1
4491,NC1=NC(O)=C(N)N1
4492,NC1=NC(O)=C(N)O1
4493,NC1=NC(O)=C(O)N1
4494,OC1=CC(O)=C(O)N1
4495,OC1=NC(O)=C(O)N1
4496,CN1C=C(C)C(C)=C1
4497,CN1C=C(C)C(N)=C1
4498,CN1C=C(C)C(O)=C1
4499,CN1C=C(N)C(N)=C1
4500,CN1C=C(N)C(O)=C1
4501,CN1C=C(O)C(O)=C1
4502,CN1C=C(C)C=C1C
4503,CN1C=C(C)C=C1N
4504,CN1C=C(C)C=C1O
4505,CN1C=C(C)N=C1C
4506,CN1C=C(C)N=C1O
4507,CN1C=C(N)C=C1C
4508,CN1C=C(N)C=C1N
4509,CN1C=C(N)C=C1O
4510,CN1C=C(N)N=C1O
4511,CN1C=C(O)C=C1C
4512,CN1C=C(O)C=C1N
4513,CN1C=C(O)C=C1O
4514,CN1C=C(O)N=C1C
4515,CN1C=C(O)N=C1N
4516,CN1C=C(O)N=C1O
4517,CN1C=C(C)NC1=O
4518,CN1C=C(C)OC1=N
4519,CN1C=C(C)OC1=O
4520,CN1C=C(N)NC1=O
4521,CN1C=C(N)OC1=N
4522,CN1C=C(N)OC1=O
4523,CN1C=C(O)NC1=O
4524,CN1C=C(O)OC1=N
4525,CN1C=C(O)OC1=O
4526,CC1=CC=C(C)C=C1
4527,CC1=CC=C(N)C=C1
4528,CC1=CC=C(O)C=C1
4529,CC1=CN=C(C)C=C1
4530,CC1=CN=C(C)C=N1
4531,CC1=CN=C(C)N=C1
4532,CC1=CN=C(N)C=C1
4533,CC1=CN=C(N)C=N1
4534,CC1=CN=C(N)N=C1
4535,CC1=CN=C(O)C=C1
4536,CC1=CN=C(O)C=N1
4537,CC1=CN=C(O)N=C1
4538,CC1=NC=C(N)C=C1
4539,CC1=NC=C(N)C=N1
4540,CC1=NC=C(N)N=C1
4541,CC1=NC=C(O)C=C1
4542,CC1=NC=C(O)C=N1
4543,CC1=NC=C(O)N=C1
4544,NC1=CC=C(N)C=C1
4545,NC1=CC=C(O)C=C1
4546,NC1=CN=C(N)C=C1
4547,NC1=CN=C(N)C=N1
4548,NC1=CN=C(N)N=C1
4549,NC1=CN=C(O)C=C1
4550,NC1=CN=C(O)C=N1
4551,NC1=CN=C(O)N=C1
4552,NC1=NC=C(O)C=C1
4553,NC1=NC=C(O)C=N1
4554,OC1=CC=C(O)C=C1
4555,OC1=CN=C(O)C=C1
4556,OC1=CN=C(O)C=N1
4557,OC1=CN=C(O)N=C1
4558,CC1=CNC(=O)C=C1
4559,CC1=CNC(=O)C=N1
4560,CC1=CNC(=O)N=C1
4561,CC1=COC(=N)C=C1
4562,CC1=COC(=N)C=N1
4563,CC1=COC(=N)N=C1
4564,CC1=COC(=O)C=C1
4565,CC1=COC(=O)C=N1
4566,CC1=COC(=O)N=C1
4567,NC1=CNC(=O)C=C1
4568,NC1=CNC(=O)C=N1
4569,NC1=CNC(=O)N=C1
4570,NC1=COC(=N)C=C1
4571,NC1=COC(=N)C=N1
4572,NC1=COC(=N)N=C1
4573,NC1=COC(=O)C=C1
4574,NC1=COC(=O)C=N1
4575,NC1=COC(=O)N=C1
4576,OC1=CNC(=N)C=N1
4577,OC1=CNC(=O)C=C1
4578,OC1=CNC(=O)C=N1
4579,OC1=CNC(=O)N=C1
4580,OC1=COC(=N)C=C1
4581,OC1=COC(=N)C=N1
4582,OC1=COC(=O)C=C1
4583,OC1=COC(=O)C=N1
4584,CN1C=CC(=O)C=C1
4585,CN1C=CC(=O)N=C1
4586,CN1C=NC(=N)N=C1
4587,CN1C=NC(=O)N=C1
4588,N=C1NC(=CO1)C#C
4589,N=C1NC=C(O1)C#C
4590,N=C1NC=C(O1)C#N
4591,N=C1OC=C(O1)C#C
4592,N=C1OC=C(O1)C#N
4593,O=C1NC(=CO1)C#C
4594,O=C1NC=C(N1)C#C
4595,O=C1NC=C(O1)C#C
4596,O=C1OC=C(O1)C#C
4597,O=C1OC=C(O1)C#N
4598,N=C1NC=C(O1)C=O
4599,N=C1OC=C(O1)C=O
4600,O=CC1=CNC(=O)N1
4601,O=CC1=CNC(=O)O1
4602,O=CC1=COC(=O)N1
4603,O=CC1=COC(=O)O1
4604,CC1=CC(=CN1)C#C
4605,CC1=CC(=CN1)C#N
4606,CC1=CC(=CO1)C#C
4607,CC1=CC(=CO1)C#N
4608,CC1=NC(=CN1)C#C
4609,CC1=NC(=CN1)C#N
4610,CC1=NC(=CO1)C#C
4611,CC1=NC(=CO1)C#N
4612,NC1=CC(=CN1)C#C
4613,NC1=CC(=CN1)C#N
4614,NC1=CC(=CO1)C#C
4615,NC1=CC(=CO1)C#N
4616,NC1=NC(=CN1)C#C
4617,NC1=NC(=CN1)C#N
4618,NC1=NC(=CO1)C#C
4619,NC1=NC(=CO1)C#N
4620,OC1=CC(=CN1)C#C
4621,OC1=CC(=CN1)C#N
4622,OC1=NC(=CN1)C#C
4623,OC1=NC(=CN1)C#N
4624,CC1=CC(C=O)=CN1
4625,CC1=CC(C=O)=CO1
4626,CC1=NC(C=O)=CN1
4627,CC1=NC(C=O)=CO1
4628,NC1=CC(C=O)=CN1
4629,NC1=CC(C=O)=CO1
4630,NC1=NC(C=O)=CO1
4631,OC1=CC(C=O)=CN1
4632,OC1=NC(C=O)=CN1
4633,CC1=CN(C=O)C=C1
4634,CC1=CN(C=O)C=N1
4635,NC1=CN(C=O)C=C1
4636,NC1=CN(C=O)C=N1
4637,OC1=CN(C=O)C=C1
4638,OC1=CN(C=O)C=N1
4639,CC1=CC=C(N1)C#C
4640,CC1=CC=C(N1)C#N
4641,CC1=CC=C(O1)C#C
4642,CC1=CC=C(O1)C#N
4643,CC1=CN=C(N1)C#C
4644,CC1=CN=C(N1)C#N
4645,CC1=CN=C(O1)C#C
4646,CC1=CN=C(O1)C#N
4647,CC1=NC=C(N1)C#C
4648,CC1=NC=C(N1)C#N
4649,CC1=NC=C(O1)C#C
4650,CC1=NC=C(O1)C#N
4651,NC1=CC=C(N1)C#C
4652,NC1=CC=C(N1)C#N
4653,NC1=CC=C(O1)C#C
4654,NC1=CC=C(O1)C#N
4655,NC1=CN=C(N1)C#C
4656,NC1=CN=C(N1)C#N
4657,NC1=CN=C(O1)C#C
4658,NC1=CN=C(O1)C#N
4659,NC1=NC=C(N1)C#N
4660,NC1=NC=C(O1)C#C
4661,NC1=NC=C(O1)C#N
4662,OC1=CC=C(N1)C#C
4663,OC1=CC=C(N1)C#N
4664,OC1=CN=C(N1)C#C
4665,OC1=NC=C(N1)C#C
4666,OC1=NC=C(N1)C#N
4667,OC1=NC=C(O1)C#C
4668,CC1=CC=C(N1)C=O
